1.35351E+12,paycode,itemNo,stimNo,verb,sentence,trialVersion,prepSentence,exposePicture,actionPicture,word1,word2,mistakeFlag,responseTime
1.35351E+12,b112f50a07f62,7,8,THROW,Sue throws the bananas.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,fruit,good,none,7.064
1.35351E+12,d10803bd2f82,7,8,THROW,Sue throws the bananas.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throws,banana,none,6.708
1.35352E+12,j3909c747eb106,7,8,THROW,Sue throws the bananas.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throws,bananas,none,15.533
1.35352E+12,b34f7b2fa3i144,7,8,THROW,Sue throws the bananas.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throws,bananas,none,10.885
1.35351E+12,d24bf2a3d0d10,8,8,THROW,Sue throws the bananas.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throwing,bananas,none,12.007
1.35351E+12,j35743ca18a25,8,8,THROW,Sue throws the bananas.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throws,bananas,none,9.031
1.35351E+12,h1ec5b4368a27,8,8,THROW,Sue throws the bananas.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,food,fight,none,10.609
1.35351E+12,d1bcc14e98e30,8,8,THROW,Sue throws the bananas.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,people,bananas,none,9.292
1.35351E+12,g38b708094f46,8,8,THROW,Sue throws the bananas.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throws,bananas,none,7.508
1.35351E+12,i1a1efefb6g44,8,8,THROW,Sue throws the bananas.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throws,bananas,none,10.963
1.35351E+12,d1de0ca994j73,8,8,THROW,Sue throws the bananas.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,sue,throws,none,6.25
1.35351E+12,d1f1086451e87,8,8,THROW,Sue throws the bananas.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throws,bananas,none,9.641
1.35352E+12,f20136b2e4g97,8,8,THROW,Sue throws the bananas.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,Sue,throws,none,16.791
1.35352E+12,d1d235fc8a128,8,8,THROW,Sue throws the bananas.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throws,bananas,none,5.427
1.35352E+12,g2b92625ch132,8,8,THROW,Sue throws the bananas.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,Banana,throwing,none,9.718
1.35352E+12,g31c9a40b4b135,8,8,THROW,Sue throws the bananas.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throws,bananas,none,7.7
1.35351E+12,i2c3095d87i41,9,8,THROW,Sue throws the bananas.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,Sue,bananas,none,6.466
1.35351E+12,j58cb1481c58,9,8,THROW,Sue throws the bananas.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,Sue,throws,none,5.285
1.35351E+12,j29a103792h57,9,8,THROW,Sue throws the bananas.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throws,bananas,none,9.854
1.35352E+12,i1cebdd247h101,9,8,THROW,Sue throws the bananas.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throw,banana,none,12.211
1.35352E+12,j2169f7b20e111,9,8,THROW,Sue throws the bananas.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throws,bananas,none,5.425
1.35352E+12,b22422736bc116,9,8,THROW,Sue throws the bananas.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,Sue,throws,none,6.603
1.35352E+12,a25ef7e946a117,9,8,THROW,Sue throws the bananas.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,bananas,thrown,none,12.271
1.35352E+12,d3e3162d8ac123,9,8,THROW,Sue throws the bananas.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,Sue,throws,none,5.081
1.35352E+12,g26125a159f130,9,8,THROW,Sue throws the bananas.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,Sue,throws,none,7.842
1.35351E+12,hcb7212b6d3,10,8,THROW,Sue throws the bananas.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throw,banana,none,6.468
1.35351E+12,h1b622cfe3c37,10,8,THROW,Sue throws the bananas.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throw,bananas,none,12.876
1.35351E+12,a380ac904ba48,10,8,THROW,Sue throws the bananas.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,Sue,Bananas,none,7.1
1.35351E+12,b5e4c38f0d35,10,8,THROW,Sue throws the bananas.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,Sue,throws,none,11.17
1.35351E+12,d3dfd656adh69,10,8,THROW,Sue throws the bananas.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throwing,bananas,none,8.081
1.35351E+12,c2df077c10g91,10,8,THROW,Sue throws the bananas.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,sue,banana,none,6.055
1.35352E+12,a30f37480fj103,10,8,THROW,Sue throws the bananas.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,sue,throws,none,5.917
1.35352E+12,f350cd72bfe118,10,8,THROW,Sue throws the bananas.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throws,bananas,none,7.942
1.35352E+12,d3df547c1e126,10,8,THROW,Sue throws the bananas.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,sue,bananas,none,7.116
1.35352E+12,g35b7a02b6c127,10,8,THROW,Sue throws the bananas.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throws,banana,none,11.062
1.35352E+12,c27875b05ai141,10,8,THROW,Sue throws the bananas.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,Sue,throws,none,9.826
1.35352E+12,a23fcf13ef142,10,8,THROW,Sue throws the bananas.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,bananas,thrown,none,7.831
1.35352E+12,d178c68f02a147,10,8,THROW,Sue throws the bananas.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,Jenn,BanaNOMs,none,22.593
1.35353E+12,d3acd9175eg149,10,8,THROW,Sue throws the bananas.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,sue,bananas,none,6.628
1.35351E+12,f21e3abc0cg8,11,8,THROW,Sue throws the bananas.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,sthrow,banana,none,11.434
1.35351E+12,i2c9bbbd60b14,11,8,THROW,Sue throws the bananas.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,Banana,thrown,none,7.037
1.35351E+12,h3f6abaa1i19,11,8,THROW,Sue throws the bananas.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throws,bananas,none,10.154
1.35351E+12,b2aa3461a3b53,11,8,THROW,Sue throws the bananas.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,sue,throws,none,6.279
1.35351E+12,hab993c7db49,11,8,THROW,Sue throws the bananas.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throws,banannas,none,8.082
1.35351E+12,j3b3d8dbc3j89,11,8,THROW,Sue throws the bananas.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,Sue,Throws,none,4.772
1.35352E+12,d3cd9c1ebb112,11,8,THROW,Sue throws the bananas.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,Sue,Bananas,none,8.102
1.35352E+12,e3844821bca131,11,8,THROW,Sue throws the bananas.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,Sue,throws,none,11.079
1.35351E+12,h3f6abaa1i19,5,9,TOUCH,Mike touches the kitten.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,bad input,13.415
1.35352E+12,f350cd72bfe118,8,9,TOUCH,Mike touches the kitten.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,mike,touches,bad input,10.817
1.35351E+12,h3d2cb9e88b4,0,9,TOUCH,Mike touches the kitten.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,mike,kitten,none,25.07
1.35351E+12,j35743ca18a25,0,9,TOUCH,Mike touches the kitten.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,23.398
1.35351E+12,j6cb16fb1e32,0,9,TOUCH,Mike touches the kitten.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,kitten,none,9.509
1.35351E+12,b5e4c38f0d35,0,9,TOUCH,Mike touches the kitten.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,mike,kitten,none,29.062
1.35351E+12,a3a35572b4f51,0,9,TOUCH,Mike touches the kitten.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,kitten,none,11.01
1.35351E+12,a3a1b02ba4h52,0,9,TOUCH,Mike touches the kitten.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,mike,touches,none,81.869
1.35351E+12,ie598b5cfc61,0,9,TOUCH,Mike touches the kitten.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,animals,none,31.65
1.35352E+12,j3909c747eb106,0,9,TOUCH,Mike touches the kitten.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,kitten,none,23.466
1.35352E+12,i1ca9d7188f107,0,9,TOUCH,Mike touches the kitten.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,14.733
1.35352E+12,c99078384i114,0,9,TOUCH,Mike touches the kitten.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,8.658
1.35352E+12,d178c68f02a147,0,9,TOUCH,Mike touches the kitten.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,13.844
1.35353E+12,d3acd9175eg149,0,9,TOUCH,Mike touches the kitten.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,Kitten,none,10.725
1.35351E+12,h24777018dg20,1,9,TOUCH,Mike touches the kitten.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,kitten,none,8.191
1.35351E+12,f46087587g60,1,9,TOUCH,Mike touches the kitten.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,Kitten,none,9.137
1.35351E+12,g23dd0089g68,1,9,TOUCH,Mike touches the kitten.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,mike,kitten,none,6.952
1.35351E+12,g21000ae7bi75,1,9,TOUCH,Mike touches the kitten.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,man,animals,none,6.735
1.35351E+12,i1e390b4abi100,1,9,TOUCH,Mike touches the kitten.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,see,animals,none,16.13
1.35352E+12,a25ef7e946a117,1,9,TOUCH,Mike touches the kitten.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,kitten,none,8.631
1.35352E+12,e5232e449a108,1,9,TOUCH,Mike touches the kitten.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,touches,none,9.259
1.35352E+12,d1d235fc8a128,1,9,TOUCH,Mike touches the kitten.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,5.649
1.35352E+12,g35b7a02b6c127,1,9,TOUCH,Mike touches the kitten.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,animals,present,none,14.481
1.35352E+12,a376dccc4cj143,1,9,TOUCH,Mike touches the kitten.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,6.678
1.35351E+12,i3803030a8c6,2,9,TOUCH,Mike touches the kitten.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,Kitten,none,9.181
1.35351E+12,d24bf2a3d0d10,2,9,TOUCH,Mike touches the kitten.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,petting,kitten,none,10.766
1.35351E+12,i1a1efefb6g44,2,9,TOUCH,Mike touches the kitten.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,8.83
1.35351E+12,j3b3d8dbc3j89,2,9,TOUCH,Mike touches the kitten.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,Kitten,none,7.379
1.35352E+12,j22e02e1c5a105,2,9,TOUCH,Mike touches the kitten.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,5.986
1.35351E+12,hcb7212b6d3,3,9,TOUCH,Mike touches the kitten.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touch,kitten,none,9.699
1.35351E+12,a34f17063ej16,3,9,TOUCH,Mike touches the kitten.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,pet,kitten,none,5.422
1.35351E+12,d25f6197e7d7,3,9,TOUCH,Mike touches the kitten.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,pet,animals,none,20.399
1.35351E+12,i2c3095d87i41,3,9,TOUCH,Mike touches the kitten.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,pets,kitten,none,6.19
1.35351E+12,f25defc94df43,3,9,TOUCH,Mike touches the kitten.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,neighborhood,pets,none,11.649
1.35351E+12,b2aa3461a3b53,3,9,TOUCH,Mike touches the kitten.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,pets,kitten,none,10.859
1.35351E+12,h37a92ce7cj64,3,9,TOUCH,Mike touches the kitten.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,9.011
1.35351E+12,f20136b2e4g97,3,9,TOUCH,Mike touches the kitten.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,pets,none,9.732
1.35352E+12,g3bc9345b9g113,3,9,TOUCH,Mike touches the kitten.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,MIke,kitten,none,9.039
1.35352E+12,b22422736bc116,3,9,TOUCH,Mike touches the kitten.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,7.055
1.35352E+12,i285a0f81ai120,3,9,TOUCH,Mike touches the kitten.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,organize,animals,none,13.638
1.35352E+12,c2803750d3b140,3,9,TOUCH,Mike touches the kitten.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,mike,kitten,none,8.818
1.35352E+12,c27875b05ai141,3,9,TOUCH,Mike touches the kitten.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,touches,none,9.591
1.35352E+12,a23fcf13ef142,3,9,TOUCH,Mike touches the kitten.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Petted,kitten,none,14.729
1.35351E+12,g1af8b6c1j18,4,9,TOUCH,Mike touches the kitten.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,mike,kitten,none,3.519
1.35351E+12,g187df9288i45,4,9,TOUCH,Mike touches the kitten.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,mike,cat,none,4.495
1.35351E+12,g38b708094f46,4,9,TOUCH,Mike touches the kitten.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,9.725
1.35351E+12,d3dfd656adh69,4,9,TOUCH,Mike touches the kitten.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touching,kitten,none,6.708
1.35351E+12,j117b9dbeca76,4,9,TOUCH,Mike touches the kitten.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,5.274
1.35351E+12,d10803bd2f82,4,9,TOUCH,Mike touches the kitten.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,5.391
1.35351E+12,j34928546c90,4,9,TOUCH,Mike touches the kitten.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,16.491
1.35351E+12,hb6b438f0f95,4,9,TOUCH,Mike touches the kitten.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,5.711
1.35352E+12,g31c9a40b4b135,4,9,TOUCH,Mike touches the kitten.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,mike,touches,none,7.56
1.35352E+12,g3b8dcf173h138,4,9,TOUCH,Mike touches the kitten.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,pets,none,11.024
1.35351E+12,h39892a2fdc39,5,9,TOUCH,Mike touches the kitten.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,kitten,petted,none,5.798
